pipe_id,latitude,longitude,material,diameter,installation_year,age,soil_type,pressure,depth,prev_repairs,last_inspection,traffic_load,elevation,ground_movement_risk,water_proximity,temp_fluctuation
P0459,38.18015442650166,-119.35611568396618,Cast Iron,medium (8-12),1954,69,Rocky,60.99,3.17,3,752,2,504.6718461565273,2.3475103923408316,3666.1802145149495,8.282711230289252
P0460,35.269410817436324,-118.59152879490686,Cast Iron,very large (>24),1945,78,Rocky,42.99,5.05,5,182,5,207.5910358819799,4.171816187892449,752.8187351989995,46.332549591574164
P0461,36.80129723035831,-121.94563261305767,Asbestos Cement,medium (8-12),1978,45,Rocky,39.14,4.3,1,974,8,271.4154478324002,9.103590607685769,3289.7760284945875,36.07076848831675
P0462,36.459116075928506,-116.54839649325247,Cast Iron,small (2-6),1951,72,Sandy,90.38,3.84,6,557,1,615.0080369898087,1.575208038173701,2495.6456001032584,5.857128139017915
P0463,37.78249803065963,-121.50901062491202,Cast Iron,medium (8-12),1946,77,Silt,66.41,7.95,2,750,8,405.81480299991404,9.516255065763094,3633.528289419117,36.92540429759248
P0464,40.45463646236389,-124.33659326428348,Ductile Iron,small (2-6),1945,78,Loam,75.09,3.33,5,955,2,992.5965909244395,9.264337568213392,4220.801096855338,34.28627536545372
P0465,33.00464592989051,-116.14639071630603,Steel,small (2-6),1937,86,Sandy,71.14,3.63,5,197,3,600.2451403049059,4.533125175155681,3563.7005121150914,38.879852574241255
P0466,33.11592507846882,-116.49214813306052,Steel,medium (8-12),1950,73,Sandy,44.88,7.37,1,367,1,948.8886366039491,4.199674379662097,4082.4950140817086,11.163836172653966
P0467,34.655557288816176,-114.742553157299,Asbestos Cement,large (14-24),1978,45,Sandy,20.17,3.8,2,983,5,20.831498888540857,5.504060278995668,3647.3359294233314,31.13200812687197
P0468,34.07996115198628,-117.09350412370212,Cast Iron,small (2-6),1958,65,Loam,71.91,4.9,5,764,2,287.8787232462853,4.44159724747424,1049.314701484206,13.672876934905439
P0469,37.30734456716107,-120.96768925457567,Asbestos Cement,medium (8-12),1976,47,Silt,52.33,7.63,5,758,1,11.438267037829796,2.02680046130474,702.9876359342618,18.189674971534473
P0470,40.31933152556536,-124.05928637444319,Steel,small (2-6),1961,62,Silt,117.0,4.8,5,216,8,833.2279210732668,1.9525067980746402,4998.873509765631,42.85413789928271
P0471,38.381384405075636,-122.9912381237518,PVC,small (2-6),1943,80,Silt,105.5,3.23,6,337,3,707.3174198321558,3.4114213330665546,3050.6114919619145,44.1687869644424
P0472,34.73902758614174,-114.9632851758908,Cast Iron,very large (>24),1950,73,Clay,29.66,4.27,2,358,10,723.2867220854696,6.80309414504444,4954.239161112558,45.48271861139241
P0473,33.345530190835454,-117.21308286191261,Cast Iron,large (14-24),1981,42,Clay,28.15,3.71,5,65,4,372.70316764159674,6.9083958829297165,4468.461906280907,12.709784336931193
P0474,35.51486379420244,-117.96242671269985,Ductile Iron,large (14-24),1962,61,Rocky,20.55,4.73,2,608,6,961.1079472768571,4.076635311218535,3184.636155427466,33.25886315336822
P0475,37.280669281168116,-119.61976583765625,Asbestos Cement,medium (8-12),1927,96,Rocky,47.9,4.27,8,1011,2,912.7495867862831,1.5578093628388368,4308.541087920697,29.281699649551545
P0476,34.35882980844075,-114.2837375055868,Cast Iron,small (2-6),1958,65,Rocky,31.65,7.13,2,90,6,494.96704521915126,9.683859340758293,1622.6313711049029,39.831598026887576
P0477,38.20974583614255,-121.06254485878831,Asbestos Cement,large (14-24),1934,89,Rocky,52.24,7.54,4,633,6,207.53797757348212,5.91608152858882,1278.2754585174555,45.275098605178975
P0478,38.422662270094065,-120.89170326132331,Cast Iron,small (2-6),1976,47,Clay,20.39,4.64,1,821,6,24.475991932493613,4.134205811059219,4182.148220024981,33.642839163279476
P0479,37.29804910256888,-118.98487011927988,Asbestos Cement,very large (>24),1972,51,Rocky,16.59,5.86,3,155,3,43.51366471574269,3.7986305887892655,2331.8166312891785,27.591268684495073
P0480,37.12887082328179,-120.76791485239242,Cast Iron,medium (8-12),1932,91,Clay,50.47,4.23,0,723,5,389.53717282273135,3.5469086539726327,727.31793342322,30.415862392401284
P0481,39.253831549104895,-121.31002517976815,PVC,medium (8-12),1944,79,Clay,57.36,3.31,5,176,9,497.3553659781553,7.903968979211488,4902.469367172601,5.728027653894393
P0482,39.91246364374454,-121.03382612251997,Cast Iron,medium (8-12),1937,86,Silt,51.48,6.57,4,796,6,599.5858184943199,2.7513050368206593,2859.619282236101,18.653169867827557
P0483,36.564485420957006,-121.0283539739748,Cast Iron,medium (8-12),1947,76,Rocky,30.59,5.05,4,914,7,774.1091830554491,7.727805460358735,3911.565926306983,31.397386284540744
P0484,40.65376768775451,-121.24747187655554,Asbestos Cement,small (2-6),1954,69,Rocky,72.68,4.77,6,70,8,606.7106742392284,3.708463100692775,1371.4699951788323,34.27665361465593
P0485,36.98666916112361,-118.68472113372668,PVC,small (2-6),1952,71,Rocky,48.79,5.05,5,839,10,682.3545509130893,1.4106769342123193,3199.5352342929646,21.91467727789915
P0486,34.47964495058384,-117.5563083959879,Asbestos Cement,small (2-6),1971,52,Silt,91.36,4.74,4,344,3,360.9257315183685,8.45678796981473,1990.4469849369561,10.479333727387019
P0487,35.89758522109466,-121.44718940814792,Ductile Iron,very large (>24),1942,81,Clay,57.1,5.78,5,1070,1,410.5235594253013,5.459470835230961,4936.0569867293725,45.640109818214185
P0488,36.48562662300376,-119.40691902496236,Cast Iron,medium (8-12),1977,46,Silt,19.74,7.47,2,718,10,752.7809225719863,9.553276203628334,2144.762221612404,20.88806273080476
P0489,35.10915783225064,-116.82831232673979,Asbestos Cement,medium (8-12),1925,98,Rocky,49.05,3.35,4,198,8,261.65341972759603,5.217393884555845,982.153332105028,19.633032612529092
P0490,38.33454567485389,-122.52390019236145,Cast Iron,medium (8-12),1931,92,Clay,34.22,3.34,8,1040,7,745.4108757803781,8.639261045204057,155.2442398629472,12.081484451872555
P0491,40.411362796659816,-121.07363729812327,Asbestos Cement,small (2-6),1948,75,Silt,31.12,4.77,5,1033,8,285.9345596001974,9.46173831537527,134.644255640734,26.371019901642896
P0492,36.248976164107304,-120.58907614142286,Steel,small (2-6),1925,98,Rocky,25.12,5.43,2,339,1,322.5293638675752,5.071339432927755,3638.020692478886,7.6416767447323135
P0493,34.675378260352964,-118.97025623298542,Steel,medium (8-12),1939,84,Loam,74.19,5.79,3,530,5,334.76920070017223,6.588725244882499,3210.018888235796,20.73151891150619
P0494,39.52762450020961,-121.85189946852242,Cast Iron,medium (8-12),1971,52,Sandy,73.22,5.21,2,1032,9,836.3545040317591,7.523794528678701,190.89637065641818,16.53011711356018
P0495,34.70652439507649,-115.07642970964804,Asbestos Cement,medium (8-12),1943,80,Clay,30.24,4.26,1,405,10,754.927267598746,8.177961959644966,3929.276673483969,37.48522939637696
P0496,36.402687992556245,-118.98029641284519,Asbestos Cement,medium (8-12),1938,85,Rocky,33.09,4.28,5,617,2,217.66539932617647,4.5225809249030995,4443.269134696236,6.213340525893061
P0497,33.51418513969693,-115.92548470703257,Ductile Iron,medium (8-12),1950,73,Rocky,51.87,6.86,1,863,10,857.1431153007507,9.652661001469616,2167.9971960233984,12.488196442296545
P0498,37.46562401406452,-118.72459321951466,Cast Iron,small (2-6),1953,70,Loam,17.94,6.82,4,16,10,577.8266318506692,3.9883792372325066,2872.054206122614,25.20609348244099
P0499,32.86750710344332,-116.58820903837326,PVC,small (2-6),1933,90,Silt,97.53,5.25,4,947,6,872.5852581746923,5.507894730252691,14.572356367404948,37.34998010610415
P0500,38.20192419737952,-119.10664694587604,Ductile Iron,small (2-6),1967,56,Clay,37.86,3.76,1,1094,9,738.9748283592398,5.525935999733102,4666.404026715518,41.0528185951916
P0501,37.20019377606514,-121.35027396437741,Cast Iron,medium (8-12),1967,56,Silt,39.4,4.27,2,1073,2,828.2553861107277,2.029268814607085,2084.0787636619625,16.82775016261933
P0502,38.15170219872928,-121.08934684764017,Cast Iron,large (14-24),1961,62,Silt,39.71,6.88,3,415,10,155.53943579315455,3.953947796928646,1718.6560708136956,40.79717800590409
P0503,41.82600280640196,-120.82425122111299,Cast Iron,medium (8-12),1950,73,Sandy,39.92,7.49,4,539,10,60.82037818107444,7.330710090583729,4210.906298237614,16.95206692189311
P0504,35.51115471013102,-117.1050151662676,Cast Iron,large (14-24),1924,99,Silt,51.18,7.01,3,774,8,584.871605574155,5.45449771825473,378.6450382851203,8.29197323357144
P0505,34.94318279223206,-118.57710832226944,PVC,small (2-6),1934,89,Rocky,43.79,6.38,9,150,2,786.9941826011208,2.966164113819306,1579.5952774950918,24.79214602993457
P0506,33.18095410691568,-117.08476364736681,Cast Iron,large (14-24),1934,89,Clay,45.71,3.47,3,563,8,915.3861655993434,2.9520841559732847,2727.6693111415066,23.50079006969738
P0507,35.45608616532864,-119.35124063076553,Asbestos Cement,small (2-6),1941,82,Clay,91.57,5.25,3,582,1,393.85166406562945,7.542854863815771,2394.5255259036967,36.7777534491203
P0508,35.08366852389179,-116.93298739166853,Cast Iron,medium (8-12),1937,86,Silt,45.32,3.07,3,685,8,962.5005467126759,9.490125291633051,1525.4817257838154,40.89177918768016
P0509,37.82003789767472,-119.77090419773772,Ductile Iron,very large (>24),1956,67,Sandy,41.03,7.13,7,578,3,976.139511467312,1.508671277362198,3006.3047628265113,17.54105111436084
P0510,32.72906247360078,-115.07348243604852,PVC,medium (8-12),1931,92,Silt,44.02,3.17,11,729,10,352.20816810857394,9.676951900338583,1099.0096060498372,49.14647355384964
P0511,34.55379145176951,-116.39940881442229,Cast Iron,medium (8-12),1945,78,Clay,38.91,4.84,4,707,1,458.95227034483554,8.923192405630951,3913.698947727139,33.46813710023682
P0512,37.23588737939604,-120.82492687473786,Ductile Iron,small (2-6),1956,67,Clay,64.46,4.86,2,914,9,960.5740365851846,9.815534906221853,2839.291919890677,8.68166507577067
P0513,36.13459382487374,-121.07878479065735,Cast Iron,medium (8-12),1955,68,Clay,25.54,6.7,7,602,8,335.4180775997735,1.0723577365404058,3801.2779559961746,14.73292546044106
P0514,32.91773059540382,-115.71576531912501,Cast Iron,small (2-6),1976,47,Loam,15.41,7.58,4,622,10,749.3975174445687,1.0764000386843353,3545.801945799007,31.315265028505436
P0515,35.33461487883395,-117.5952647614393,Asbestos Cement,medium (8-12),1951,72,Rocky,46.7,4.72,4,45,6,238.34955189798112,6.135012535308524,2676.7439928746962,38.444741697381055
P0516,37.917260663481954,-120.65703771295567,Asbestos Cement,small (2-6),1939,84,Sandy,80.84,4.04,7,922,7,547.8155354177328,1.5289256545160468,3232.1124712155556,40.12787657315809
P0517,39.7727093639435,-123.77409997391636,Cast Iron,medium (8-12),1944,79,Rocky,49.47,7.52,4,880,7,164.44158614312389,6.645737341344487,4893.964289010026,16.547676687991725
P0518,38.81127076891479,-122.25244920961194,Steel,small (2-6),1936,87,Clay,32.26,5.32,9,868,9,66.96992203818708,7.135704473140455,1334.7429063547195,42.10844696471825
P0519,41.47929150771567,-121.20577978213113,Steel,small (2-6),1942,81,Clay,17.43,7.3,3,11,4,346.6716837825616,5.736324175578336,3278.6468551613825,36.476312045019206
P0520,34.26004621044958,-114.37445343378444,Steel,medium (8-12),1953,70,Sandy,38.28,4.8,0,789,3,549.5975312640134,3.485485028062585,4441.6362669427635,34.84821544267055
P0521,34.818898438679724,-116.84535907642383,Steel,very large (>24),1959,64,Rocky,66.4,6.72,2,954,1,887.027062120286,6.0004452802035875,3129.5713988114885,23.166915711101254
P0522,39.3846906139113,-120.82738920260168,Cast Iron,medium (8-12),1938,85,Rocky,55.33,5.24,5,230,9,308.44294984564334,5.579020994305691,1225.8042270780518,31.925181423730535
P0523,37.3068416269921,-120.31426598043797,Cast Iron,small (2-6),1939,84,Silt,30.25,6.79,6,864,4,659.7571825681904,6.955317086830165,2069.8619930221253,15.859957101485273
P0524,39.000172753436246,-120.61575499929059,Steel,small (2-6),1940,83,Silt,17.2,3.49,4,898,7,623.9649469596063,2.4233917720148646,4778.090460731167,25.848444665453073
P0525,40.68685147799887,-122.67007387573571,Ductile Iron,small (2-6),1952,71,Silt,33.29,3.41,3,982,7,647.9150270702353,6.396112061552694,1205.1401962227098,23.236156002937538
P0526,33.96694197122993,-115.86079566890524,PVC,small (2-6),1949,74,Clay,20.31,5.71,9,331,3,684.4196864375193,8.4031976474501,3942.9582629678284,18.86848487123657
P0527,36.28669679582533,-121.6572958095718,Asbestos Cement,small (2-6),1949,74,Silt,80.18,3.8,2,1025,2,978.8631171713558,5.05459344272603,1523.236157198733,44.85707678279027
P0528,40.62079050342579,-120.49346892783207,Asbestos Cement,medium (8-12),1935,88,Rocky,49.29,3.55,6,735,3,151.6152366721444,6.829479194771166,4648.268344052912,41.34740300190416
P0529,37.31053089867888,-118.26190129810803,Asbestos Cement,large (14-24),1937,86,Loam,83.19,7.73,7,177,5,898.9986964700458,7.678277655675251,524.1102228272115,10.173758587098725
P0530,37.15832919002878,-121.17270170219116,Cast Iron,small (2-6),1986,37,Silt,96.61,3.18,1,945,4,594.6904128905851,9.35512709644922,3985.4812757460068,15.167719504409492
P0531,35.402849079703586,-119.29699145522564,PVC,small (2-6),1948,75,Sandy,94.26,5.63,6,29,6,662.5350541544195,5.159806845001558,798.8322371737438,17.664281401193303
P0532,38.73416590888366,-120.45706700267567,Asbestos Cement,very large (>24),1932,91,Clay,44.64,4.19,2,422,6,734.1953490179526,6.61375301801172,2312.9325914830456,40.19752632805023
P0533,32.856135590261765,-114.86307332779937,Cast Iron,medium (8-12),1941,82,Loam,90.81,7.55,6,848,1,483.58957565213865,1.2540860748483929,1047.989309848646,29.321698150450803
P0534,36.63231187993643,-116.86342898898454,Cast Iron,small (2-6),1944,79,Sandy,32.4,7.45,10,562,4,267.9066759856126,8.628134510048335,778.529615208603,37.986882344150615
P0535,41.10215003616759,-124.11262046643694,Cast Iron,small (2-6),1967,56,Sandy,50.68,4.36,2,1048,9,666.0973382651955,6.085873310481681,4144.351064209868,36.00502791458603
P0536,35.6240302379854,-117.6383662133884,Cast Iron,medium (8-12),1944,79,Silt,28.55,3.74,6,781,2,469.3316365075695,8.58188726989473,2561.863968489649,17.441074744864515
P0537,39.106367911598404,-121.84620197814124,Cast Iron,small (2-6),1931,92,Loam,41.44,6.73,2,180,5,244.74524353872164,7.54122208605772,3102.5821017282146,48.29542128410754
P0538,37.014660936516535,-119.78181117433977,Asbestos Cement,medium (8-12),1958,65,Loam,38.08,3.21,1,195,4,896.4159590995284,9.33997977568094,150.52963676413512,35.25480661629328
P0539,33.20677743153351,-115.92595605972757,Asbestos Cement,medium (8-12),1942,81,Silt,71.5,6.99,2,238,10,126.14694169848029,7.70918004576287,2584.0189626277675,43.89116911137511
P0540,34.02091330774572,-120.46679343194042,Cast Iron,small (2-6),1937,86,Rocky,38.31,6.35,4,769,10,432.18605277570043,3.7352698428059816,4336.439053391795,21.24381758432149
P0541,37.990522538054506,-118.96227598471438,Cast Iron,medium (8-12),1929,94,Silt,88.61,4.71,6,164,10,707.1553717135308,6.498559037900785,2430.8523154261447,27.627169364419707
P0542,40.83605236113391,-122.41031423384264,Asbestos Cement,medium (8-12),1952,71,Sandy,51.89,5.13,3,477,9,322.18490325498095,9.67538519247563,2215.184873993918,43.75703469410807
P0543,41.748502242453895,-121.47665364420014,Asbestos Cement,large (14-24),1943,80,Sandy,50.4,6.79,1,893,1,871.3288150775234,5.162269920099592,3098.0837483524438,23.591482620717247
P0544,39.99835426652743,-123.13295817136115,Cast Iron,small (2-6),1957,66,Silt,21.17,5.13,4,506,9,19.983226698141344,4.990818420639062,633.055861035271,19.21262658110041
P0545,35.32982514946654,-118.61601146856393,Steel,medium (8-12),1923,100,Silt,32.72,7.87,7,203,5,604.6305726499332,8.741774193784842,623.0455433063686,25.29060839407375
P0546,38.34987498962769,-123.13155217180822,Cast Iron,small (2-6),1945,78,Sandy,29.96,3.51,7,518,5,456.0759865660059,6.670672150152134,4429.790498447924,6.797523902811675
P0547,40.026112298817324,-120.13126252669056,Cast Iron,medium (8-12),1960,63,Sandy,55.11,7.97,1,514,4,828.4526928695202,3.972464682377103,4421.810043805857,12.774570505950987
P0548,39.19721817116846,-120.71861727837432,Cast Iron,small (2-6),1924,99,Rocky,51.05,6.09,7,968,5,593.651119086808,8.77093304328177,3680.043390055688,12.676225148064335
P0549,38.80379073580633,-122.91071001038459,Cast Iron,medium (8-12),1942,81,Loam,68.85,5.03,3,920,6,474.4995661307857,6.560484656168968,573.2665065784287,49.224755889986476
P0550,39.33989769481088,-123.60781670696139,Cast Iron,small (2-6),1942,81,Silt,49.51,4.12,3,172,10,657.4766205019816,2.2814451021073214,4133.532594812075,42.38058664603323
P0551,41.19812386239126,-121.04554436577632,Asbestos Cement,medium (8-12),1932,91,Clay,86.68,7.79,2,485,3,133.26897150384409,0.7163620386507719,3411.444224021723,18.511316638016687
P0552,39.648199061256506,-122.30717562756068,Cast Iron,medium (8-12),1930,93,Sandy,53.21,7.5,5,452,3,217.40120110794604,8.018065536146775,3881.899234458521,24.775041827396446
P0553,41.340339256837936,-120.00240065843292,Cast Iron,very large (>24),1938,85,Clay,15.66,5.02,3,1063,6,110.07288985999986,1.2483728301773789,3971.1796244045822,49.986681373648054
P0554,33.80206699359752,-115.58475581351334,Ductile Iron,small (2-6),1951,72,Loam,34.1,6.79,2,99,7,367.85588554487816,4.574622706476149,3456.390784400798,44.51035939835259
P0555,39.65283562704619,-120.04210699883114,Asbestos Cement,large (14-24),1966,57,Loam,53.91,5.9,4,263,1,868.8379528633318,8.626188846066752,4933.872803839651,32.26639860236159
P0556,33.4745533231447,-115.55151648775293,Ductile Iron,very large (>24),1930,93,Clay,37.72,3.69,3,966,2,638.3159182225961,3.7412602785927875,443.9975841195526,43.22671503862427
P0557,34.841952310474,-116.06750695325333,Ductile Iron,small (2-6),1936,87,Clay,38.35,6.07,5,382,4,942.3893826415613,1.4253666141913102,51.45301232990451,37.0242391677891
P0558,38.23654996922208,-119.9074759538236,Asbestos Cement,very large (>24),1959,64,Clay,66.38,5.51,8,6,10,828.8867889757888,1.352337971592048,2006.3445421073418,14.472295901046873
P0559,38.53273337834529,-119.84985968588815,Steel,medium (8-12),1952,71,Clay,42.04,6.92,2,720,9,329.3888279524797,1.712473881833062,890.1620800961401,32.59984431557772
P0560,35.07705157159018,-118.04319113186995,Asbestos Cement,small (2-6),1962,61,Silt,75.39,5.68,4,427,9,785.2036468896214,4.279566382240239,3372.1395395335567,19.507822747278265
P0561,41.82640856512576,-120.18405306308023,Asbestos Cement,small (2-6),1962,61,Rocky,44.26,7.62,3,70,8,856.8513719613311,2.245588286480876,3869.0719307845943,27.599171293159706
P0562,38.64109049092403,-122.23215460484022,Asbestos Cement,medium (8-12),1962,61,Silt,94.07,4.05,5,346,6,821.7698568561088,3.3451219259911613,1221.6352817338277,30.113702882072417
P0563,41.1489053509921,-121.62309869503781,PVC,very large (>24),1927,96,Sandy,86.7,6.42,3,81,9,262.2939551293756,8.450893286253114,4179.558574903168,41.85449427994149
P0564,36.3837319556974,-117.2257941825024,Cast Iron,very large (>24),1967,56,Clay,30.84,3.26,5,1025,3,224.73712136424274,5.475006729099689,4.702957466403146,29.799246943900428
P0565,36.601125733588866,-121.85394045228048,Cast Iron,small (2-6),1949,74,Rocky,39.07,7.25,8,161,10,47.59088615382267,4.636632822905379,1255.1936588759038,41.949787808332
P0566,37.7391578058377,-119.75680785880157,Cast Iron,large (14-24),1945,78,Clay,34.95,5.93,1,781,2,993.8490066931946,3.9122069293766817,2131.022954965494,33.431871372879016
P0567,37.61290371839329,-118.90482636880418,Ductile Iron,small (2-6),1958,65,Rocky,36.68,3.61,3,1008,3,864.5817452224467,7.47617293502619,2685.962812665611,28.26625790370267
P0568,35.01836831831078,-118.50911945672057,Steel,medium (8-12),1964,59,Clay,40.93,4.84,3,971,10,501.97258148322874,0.3098462835803084,2162.6142567406287,16.36980261479453
P0569,38.35479977094245,-122.87082232114733,HDPE,large (14-24),1959,64,Loam,11.98,6.96,2,61,2,28.144841198922688,9.199892038686325,2296.390195319773,7.612511586239466
P0570,36.60479527209465,-118.25484974469623,Cast Iron,small (2-6),1933,90,Silt,58.37,5.15,3,401,2,334.74804410996796,6.444963547821318,1815.982850051524,46.83836086463324
P0571,33.115335895489416,-116.74231190781262,Cast Iron,small (2-6),1968,55,Clay,34.13,3.67,2,1003,7,190.58173081674357,6.849358136196858,4803.789583642263,41.845542891181296
P0572,35.40755530278888,-117.49036777111512,Asbestos Cement,very large (>24),1962,61,Loam,22.35,4.8,4,992,6,597.2263821805847,6.3025809594027,2824.2341930860125,18.876918882898615
P0573,35.74624202773717,-119.62255191947695,Asbestos Cement,small (2-6),1945,78,Silt,32.32,5.83,3,595,7,863.0595800432809,3.557327845038772,4959.925706875187,35.80367616533121
P0574,38.44605221277793,-121.38916672247807,Steel,large (14-24),1965,58,Loam,28.0,4.51,5,86,5,573.3513036373088,1.9163837302275022,1414.4212524199045,44.995012903918585
P0575,35.209010780345636,-115.04352431292953,Cast Iron,medium (8-12),1974,49,Clay,45.47,3.49,1,178,5,632.8108248087034,7.211560284414112,2249.5346769173384,31.262484173432902
P0576,38.83635618396069,-122.0462474878475,Steel,small (2-6),1959,64,Loam,62.55,5.34,2,8,8,514.9837763913416,2.5244638805065867,1108.2791913318863,43.64974417707012
P0577,37.538161182661526,-118.21224284616886,Asbestos Cement,large (14-24),1948,75,Rocky,72.58,5.88,6,1092,9,795.2250294029649,0.9594783545810082,2846.811632339238,10.388800647095184
P0578,35.559305956767126,-118.59064688031336,Cast Iron,small (2-6),1944,79,Rocky,55.39,3.79,1,919,2,695.087690720344,1.3920283836825353,1999.1032991795278,37.79830287483409
P0579,34.43869405481716,-117.21935247271703,Asbestos Cement,small (2-6),1951,72,Sandy,17.85,3.04,6,1066,1,381.9937008245088,6.183380572883377,322.0546086441295,36.805478376952536
P0580,34.01342108139339,-119.41945582194849,Cast Iron,medium (8-12),1972,51,Clay,57.48,3.64,3,1055,6,141.71429868990137,1.1726299793964778,464.5683522341443,9.844928032356181
P0581,39.64035573963963,-122.25299948092079,Asbestos Cement,small (2-6),1945,78,Sandy,40.28,6.66,2,253,2,748.1956769734517,6.775212616237612,4662.995116016987,45.69093606020456
P0582,38.29399054585834,-120.22939690827197,Cast Iron,medium (8-12),1938,85,Rocky,47.78,3.1,2,689,1,180.00265071283306,0.1640542328040906,3304.019823186861,7.678991670989069
P0583,37.91222458041437,-121.28637841873015,Cast Iron,small (2-6),1929,94,Sandy,64.72,6.33,5,966,6,719.6857446065966,7.907915932590556,1242.4656046387722,6.91691555952681
P0584,37.38340650194294,-120.68485404861913,Asbestos Cement,small (2-6),1971,52,Sandy,36.69,3.81,5,433,6,969.1186854663421,0.23139259828500403,573.1200292637307,43.40628224735039
P0585,33.64652939903874,-117.9081141991181,Cast Iron,small (2-6),1982,41,Rocky,56.58,6.0,1,396,7,34.30072098624692,4.593824534231294,4348.3750043687105,20.375875168028852
P0586,36.59170065113485,-119.52986825026001,Asbestos Cement,large (14-24),1940,83,Loam,51.28,6.06,4,563,1,988.7862986671757,1.2261062731352945,368.5903727928264,39.86202195388365
P0587,38.33295367833076,-122.25827736393454,Cast Iron,large (14-24),1958,65,Silt,51.2,5.78,4,1072,3,170.51685301480234,0.21727165575202045,347.2234752365211,41.72038467404496
P0588,36.77240942907593,-121.57583396474745,Asbestos Cement,large (14-24),1951,72,Silt,48.71,4.67,4,917,8,106.60024319449235,5.93345724873759,576.4720455364463,22.22211217786779
P0589,33.82717306877307,-115.5423258455144,Steel,medium (8-12),1965,58,Rocky,128.45,6.12,2,365,9,158.15957979186712,3.1980515094262376,4629.574670519677,20.62349036420913
P0590,33.261973224230395,-116.61366846402441,Cast Iron,small (2-6),1951,72,Loam,33.71,7.36,3,717,10,319.09919668735074,5.426926310355091,4857.199380512716,7.4732216522478545
P0591,33.60717379498701,-115.57979052468171,Steel,small (2-6),1937,86,Clay,62.67,4.79,7,1082,5,358.9166365123524,8.454403790209241,1876.2559168178068,29.93234551100207
P0592,39.67897688197044,-121.7139040145272,Cast Iron,medium (8-12),1937,86,Sandy,42.79,6.53,4,403,2,948.3510220076209,6.762655932583089,2081.493659249079,6.317428163821697
P0593,34.75290669574677,-120.02594838320097,Asbestos Cement,medium (8-12),1967,56,Sandy,59.03,5.56,2,312,4,962.5912175963822,8.987987992011709,2534.289413587222,40.786120469677215
P0594,32.73423252921548,-114.95872595381948,PVC,small (2-6),1932,91,Silt,43.37,3.22,3,249,10,601.8927273356696,8.689353154746197,3275.987529092319,44.881523607260846
P0595,39.484247463737574,-122.23371393463239,Asbestos Cement,small (2-6),1947,76,Sandy,55.66,6.73,4,566,10,470.4828108423903,6.884198407121498,700.7330834301812,49.528598289553415
P0596,34.97269037306772,-119.5064371979561,Cast Iron,small (2-6),1929,94,Loam,81.36,5.72,6,127,5,90.15874241505372,0.9883366615417832,746.2077593545347,48.411403500012376
P0597,41.3125638423064,-120.22298333471576,Asbestos Cement,medium (8-12),1954,69,Silt,68.05,3.97,7,855,10,441.7987494610558,6.493550316352955,4340.83308796906,25.399131344879756
P0598,41.472634858529815,-121.63432186090627,Cast Iron,medium (8-12),1936,87,Loam,45.23,4.78,4,167,8,62.61219143056951,7.690089985519604,3368.825059430019,39.94484812439953
P0599,39.77911677103844,-120.5625824780608,HDPE,large (14-24),1948,75,Rocky,23.2,6.42,5,139,7,571.737371796469,9.172016148342326,636.0217638757931,17.220543141190284
P0600,40.55370383224238,-120.54528155612944,HDPE,small (2-6),1943,80,Silt,77.05,5.31,6,1023,7,301.6997825822282,8.925073555818683,498.4978761375075,24.31371386036652
P0601,40.25640856422247,-121.34590705842031,Steel,small (2-6),1956,67,Rocky,27.45,4.03,4,1036,2,520.4331276151219,9.28715572284299,1945.682509098391,20.938800588183444
P0602,37.55513867194471,-119.94051468558034,Steel,large (14-24),1954,69,Sandy,66.44,3.47,1,236,5,666.1895618678848,7.281848837161577,2016.151896695364,12.823260192420076
P0603,40.56679804353066,-122.0257555140033,Asbestos Cement,very large (>24),1939,84,Silt,46.73,3.93,0,755,6,261.21643053000577,3.344032687023981,160.24946257737815,35.1536250872834
P0604,35.410910839862495,-119.24091811256068,Cast Iron,medium (8-12),1943,80,Clay,52.69,6.16,2,808,3,666.6670914672087,8.344025566270835,3686.4250469147273,24.948498745795245
P0605,39.114190638479364,-121.99124742068248,Cast Iron,large (14-24),1977,46,Silt,27.34,4.04,2,739,2,623.8632772330659,4.448407841649451,2002.6909409305326,39.03403923189085
P0606,35.71540563679739,-120.31433948412189,Cast Iron,small (2-6),1955,68,Sandy,34.82,5.16,3,951,4,698.9665906642716,9.967132708884607,3767.2488728127655,34.76156510732205
P0607,39.00555632042646,-122.53883828032126,PVC,very large (>24),1929,94,Rocky,41.27,7.51,4,1037,8,137.60694367057636,9.962012835102655,1263.3801933650007,43.52407093022381
P0608,40.851089043246375,-120.25257776729111,Cast Iron,small (2-6),1932,91,Sandy,30.45,5.58,8,252,5,433.09853363808924,0.849776550902136,6.710180588404557,12.294786769094081
P0609,34.27230016585835,-117.81838468916007,PVC,small (2-6),1956,67,Rocky,45.53,5.86,2,1090,9,55.03058525679572,2.141819296229026,3432.3198048027366,47.35086867576264
P0610,36.863525798437,-117.36517308825198,Ductile Iron,small (2-6),1939,84,Clay,51.51,3.99,5,782,9,884.086549475167,4.263224952889032,4865.488111531338,45.19772478004956
P0611,38.92427226035105,-122.07693190520628,Asbestos Cement,medium (8-12),2000,23,Clay,35.44,6.26,1,732,10,701.6872304474266,8.858657644527245,4746.548720770514,18.438849038573736
